quest_id	title	eq_group	eq_zone	eq_phase	category	confidence_in_classification	finding	related_ids_not_replacements	next_step	sources	exact_title_candidates_not_replacements
11122	There and Back Again	Seasonal	-370		Ежегодный праздник	high	Brewfest: альянсовая доставка трёх бочек, после обучения 11318, NPC 23558. Родственный 11412 — ордынский вариант; Questie включает 11122 во время события. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11318,11412	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6189 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L13	-
11130	Oooh, Shinies!	Raids	3805	4	Фаза 4	high	Вводный квест Griftah → Budd для Zul'Aman; следующий этап 11132. Подтверждённое содержимое фазы 4.	11132	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6195 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L161	-
11132	Promises, Promises...	Raids	3805	4	Фаза 4	high	Zul'Aman: вернуть карту Budd; продолжение 11166. Не удалённый дубль.	11130,11166	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6197 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L161	-
11163	Undercover Sister	Raids	3805	4	Фаза 4	high	Наградной шаг Donna Brascoe после Blood of the Warlord 11178; контент Zul'Aman фазы 4.	11178	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6224 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L161	-
11164	Tuskin' Raiders	Raids	3805	4	Фаза 4	high	Zul'Aman: сбор бивней для Prigmon; начало ветки к Zungam. Фаза 4.	11165	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6225 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L161	-
11165	A Troll Among Trolls	Raids	3805	4	Фаза 4	high	Поиск Zungam внутри Zul'Aman после 11164; следующий шаг 11195. Фаза 4.	11164,11195	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6226 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L161	-
11166	X Marks... Your Doom!	Raids	3805	4	Фаза 4	high	Осмотр площадок трёх боссов Zul'Aman после 11132, затем 11171. Фаза 4.	11132,11171	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6227 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L161	-
11171	Hex Lord? Hah!	Raids	3805	4	Фаза 4	high	Убийство Hex Lord Malacrass после разведки 11166. Контент Zul'Aman фазы 4.	11166	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6229 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L161	-
11195	Playin' With Dolls	Raids	3805	4	Фаза 4	high	Доставка куклы от Zungam к Griftah; финал соответствующей ветки Zul'Aman фазы 4.	11165	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6245 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L161	-
11242	Free at Last!	Seasonal	-1003		Ежегодный праздник	high	Hallow's End: альянсовый финал истории Thomas Thomson, после 11135; TBC corrections задаёт 23904→24519, уровень 65. Questie скрывает этот вариант лишь начиная с WotLK, не в TBC. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11135,11403	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6270 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/HallowsEnd.lua#L30 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5597	-
11293	Bark for the Barleybrews!	Seasonal	-370		Ежегодный праздник	high	Brewfest: ежедневная реклама Barleybrews в Ironforge после 11318; альтернативный выбор 11294, не сломанный ID. Questie сохраняет взаимоисключение брендов. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11318,11294	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6271 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L14	-
11294	Bark for the Thunderbrews!	Seasonal	-370		Ежегодный праздник	high	Brewfest: ежедневная реклама Thunderbrews в Ironforge после 11318, взаимоисключающая 11293. API не ответил ни для одного варианта; это не свидетельство замены. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11318,11293	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6272 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L15	-
11321	Did Someone Say "Souvenir?"	Seasonal	-370		Исторический вариант Brewfest — требует проверки	medium	Brewfest: Alliance-старый обмен Brewfest Stein Voucher 33955; в сырой TBC-базе отсутствует startedBy/finishedBy. Questie не включает ID в список активируемых праздничных квестов и оставляет blacklist=true. Вероятная устаревшая версия сувенира; точный год/удаление именно на Anniversary не подтверждены.	11413,12193	Не менять ID автоматически. Отдельная проверка актуальной версии Brewfest у соответствующего NPC; историческую запись и прогресс сохранить.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6274 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L333 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L33	-
11392	Call the Headless Horseman	Seasonal	-1003		Ежегодный праздник	high	Hallow's End: вызов Headless Horseman через Dreary Candle, после 11135/11220.11392 и 11401 поддерживаются TBC-фильтром Questie;11404/11405 имеют такие же названия, но помечены авторами вопросом phase gated, поэтому доказанной замены нет. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11135,11220,11401,11404,11405	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6313 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/HallowsEnd.lua#L35 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5670	11404;11405
11401	Call the Headless Horseman	Seasonal	-1003		Ежегодный праздник	high	Hallow's End: повторяемый вызов Headless Horseman, Dreary Candle. Questie TBC corrections оставляет отдельный ID и явно сомневается в различии 11404/11405; одинаковое имя не разрешает перепривязку. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11392,11404,11405	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6315 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/HallowsEnd.lua#L36 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5675	11404;11405
11403	Free at Last!	Seasonal	-1003		Ежегодный праздник	high	Hallow's End: ордынский финал истории Thomas Thomson после 11220, TBC corrections задаёт 23904→23973, уровень 65; не альянсовый 11242. Скрытие в Questie начинается с WotLK. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11220,11242	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6316 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/HallowsEnd.lua#L37 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5680	-
11407	Bark for Drohn's Distillery!	Seasonal	-370		Ежегодный праздник	high	Brewfest: ежедневная реклама Drohn's Distillery в Orgrimmar после 11409; взаимоисключающая 11408. Поддерживается моделью события TBC. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11409,11408	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6319 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L18	-
11408	Bark for T'chali's Voodoo Brewery!	Seasonal	-370		Ежегодный праздник	high	Brewfest: ежедневная реклама T'chali's Voodoo Brewery в Orgrimmar после 11409; взаимоисключающая 11407. Поддерживается моделью события TBC. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11409,11407	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6320 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L19	-
11412	There and Back Again	Seasonal	-370		Ежегодный праздник	high	Brewfest: ордынская доставка трёх бочек после 11409, NPC 24497. Альянсовый 11122 — отдельный вариант. Questie активирует 11412 на событии. Принадлежность празднику подтверждена; причина пустого ответа API вне события не доказана, доступность на Anniversary требует проверки в период праздника.	11409,11122	Сохранить ID. Возможна отдельная метка Season; повторно запросить API и проверить выдачу на соответствующем празднике, не удалять по одному скану.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6322 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L21	-
11413	Did Someone Say "Souvenir?"	Seasonal	-370		Исторический вариант Brewfest — требует проверки	medium	Brewfest: Horde-старый обмен Brewfest Stein Voucher 33955; в сырой TBC-базе отсутствует startedBy/finishedBy. Questie не включает ID в список активируемых праздничных квестов (строка даже закомментирована) и оставляет blacklist=true. Вероятная устаревшая версия сувенира; точный год/удаление именно на Anniversary не подтверждены.	11321,12194	Не менять ID автоматически. Отдельная проверка актуальной версии Brewfest у соответствующего NPC; историческую запись и прогресс сохранить.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6323 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L6838 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L33	-
11481	Crisis at the Sunwell	Eastern Kingdoms	4080	5	Фаза 5	high	Вводная ветка Aldor к Larethor и Magisters' Terrace 11488. Взаимоисключаема со Scryers-вариантом 11482, а не ошибочный дубль.	11482,11488	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6337 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5739	-
11482	Duty Calls	Eastern Kingdoms	4080	5	Фаза 5	high	Вводная ветка Scryers к Larethor и Magisters' Terrace 11488. Альтернатива Aldor-квесту 11481.	11481,11488	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6338 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5743	-
11486	The Best of Brews	Seasonal	-370		Исторический вариант Brewfest — требует проверки	medium	Brewfest: Alliance-продолжение старого Seek the Saboteurs 11454: Coren 23872 передаёт Dark Iron Ale Keg 34141 организатору 24710. Это историческая ветка, отсутствующая в актуальном списке Questie Brewfest. Отметка removed в современных справочниках не доказывает удаление в TBC; статус Anniversary пока не подтверждён.	11454,11487	Не менять ID автоматически. Отдельная проверка актуальной версии Brewfest у соответствующего NPC; историческую запись и прогресс сохранить.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6339 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L9 ; https://warcraft.wiki.gg/wiki/The_Best_of_Brews_(Alliance) ; https://www.wowhead.com/tbc/quest=11454/seek-the-saboteurs	-
11487	The Best of Brews	Seasonal	-370		Исторический вариант Brewfest — требует проверки	medium	Brewfest: Horde-продолжение старого Seek the Saboteurs 11454: Coren 23872 передаёт Dark Iron Ale Keg 34141 организатору 24711. Это историческая ветка, отсутствующая в актуальном списке Questie Brewfest. Отметка removed в современных справочниках не доказывает удаление в TBC; статус Anniversary пока не подтверждён.	11454,11486	Не менять ID автоматически. Отдельная проверка актуальной версии Brewfest у соответствующего NPC; историческую запись и прогресс сохранить.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6340 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/Holidays/quests/Brewfest.lua#L9 ; https://warcraft.wiki.gg/wiki/The_Best_of_Brews_(Horde) ; https://www.wowhead.com/tbc/quest=11454/seek-the-saboteurs	-
11490	The Scryer's Scryer	Dungeons	4095	5	Фаза 5	high	Шаг Magisters' Terrace с обзорной сферой: 11488 → 11490 → 11492. Подтверждённый контент Sunwell, фаза 5.	11488,11492	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6342 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174	-
11492	Hard to Kill	Dungeons	4095	5	Фаза 5	high	Завершение ветки Magisters' Terrace: голова Kael'thas после 11490. Контент фазы 5, не основание для замены ID.	11490	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6343 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174	-
11513	Intercepting the Mana Cells	Outland	3522	5	Фаза 5	high	Дэйлик строительства портала Shattrath–Quel'Danas. Исторически сменяется 11514 после готовности портала; оба ID правильные.	11514,11517	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6353 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5773 ; https://warcraft.wiki.gg/wiki/Template%3AShattered_Sun_Offensive_Dailies	-
11514	Maintaining the Sunwell Portal	Outland	3522	5	Фаза 5	high	Постоянный дэйлик обслуживания готового портала, сменяющий 11513. Это этап прогресса острова внутри TBC-фазы 5.	11513,11534	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6354 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5776 ; https://warcraft.wiki.gg/wiki/Template%3AShattered_Sun_Offensive_Dailies	-
11515	Blood for Blood	Outland	3483	5	Фаза 5	high	Дэйлик Magistrix Seyla в Hellfire Peninsula, ветка Shattered Sun после 11526. География Outland не отменяет принадлежность фазе 5.	11526	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6355 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174	-
11516	Blast the Gateway	Outland	3483	5	Фаза 5	high	Дэйлик Seyla с уничтожением Legion Gateway; ветка Shattered Sun после 11526, фаза 5.	11526	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6356 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174	-
11517	Report to Nasuun	Outland	3703	5	Фаза 5	high	Необязательное направление от Portanuus к Nasuun для строительства портала. Questie исключает его после 11513/11514; обязательность снята с самих дэйликов.	11513,11514,11534	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6357 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5773 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5788 ; https://www.wowhead.com/mop-classic/quest%3D11517/report-to-nasuun	-
11520	Discovering Your Roots	Outland	3519	5	Фаза 5	high	Сбор корней для открытия алхимической лаборатории. Исторически заменяется 11521 после её готовности; не ошибка ID.	11521	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6359 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://bittsguides.com/shattered-sun-offensive/	-
11521	Rediscovering Your Roots	Outland	3519	5	Фаза 5	high	Постоянный вариант сбора корней после открытия алхимической лаборатории; предыдущий вариант 11520.	11520	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6360 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://bittsguides.com/shattered-sun-offensive/	-
11523	Arm the Wards!	Eastern Kingdoms	4080	5	Фаза 5	high	Исторически сменяет The Sanctum Wards 11496 после захвата Sun's Reach Sanctum. Метка Phase 5 относится к TBC, не к номеру этапа острова.	11496	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6361 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://warcraft.wiki.gg/wiki/Template%3AShattered_Sun_Offensive_Dailies	-
11525	Further Conversions	Eastern Kingdoms	4080	5	Фаза 5	high	Исторически сменяет Erratic Behavior 11524 после захвата Sanctum; отдельный корректный ID постоянного дэйлика.	11524	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6363 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://warcraft.wiki.gg/wiki/Template%3AShattered_Sun_Offensive_Dailies	-
11533	The Air Strikes Must Continue	Eastern Kingdoms	4080	5	Фаза 5	high	Исторически сменяет Distraction at the Dead Scar 11532 после захвата Armory; не переименование одной записи EveryQuest.	11532	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6368 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://warcraft.wiki.gg/wiki/Template%3AShattered_Sun_Offensive_Dailies	-
11534	Report to Nasuun	Outland	3703	5	Фаза 5	high	Второе направление Portanuus → Nasuun, связанное в исходной базе с вариантом обслуживания портала 11514. Questie снимает обязательность и исключает после обоих дэйликов; не сливать с 11517.	11513,11514,11517	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6369 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5776 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5825	-
11535	Making Ready	Eastern Kingdoms	4080	5	Фаза 5	high	Сбор руды для оборудования наковальни Hauthaa. После готовности исторически сменяется Don't Stop Now 11536.	11536	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6370 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://www.giddygamer.com/wow/content/reputation/bc_shattered_sun_rep_quests.pdf	-
11536	Don't Stop Now....	Eastern Kingdoms	4080	5	Фаза 5	high	Постоянная версия сбора руды после готовности наковальни; предыдущий ID 11535. Контент фазы 5.	11535	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6371 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://www.giddygamer.com/wow/content/reputation/bc_shattered_sun_rep_quests.pdf	-
